entry_time,exit_time,side,entry_price,exit_price,pnl
2024-05-13T20:00:00,2024-05-15T01:12:00,long,29014.38,29097.87,83.49
2024-05-16T06:24:00,2024-05-17T11:36:00,long,29457.88,29836.27,378.39
2024-05-18T16:48:00,2024-05-19T22:00:00,long,30028.31,29856.41,-171.91
2024-05-21T03:12:00,2024-05-22T08:24:00,short,30337.96,30264.21,73.74
2024-05-23T13:36:00,2024-05-24T18:48:00,short,29485.99,29332.12,153.88
2024-05-26T00:00:00,2024-05-27T05:12:00,short,30614.99,30531.96,83.03
2024-05-28T10:24:00,2024-05-29T15:36:00,short,29708.6,29574.54,134.06
2024-05-30T20:48:00,2024-06-01T02:00:00,short,29934.05,29923.27,10.78
2024-06-02T07:12:00,2024-06-03T12:24:00,long,29121.23,28874.62,-246.61
2024-06-04T17:36:00,2024-06-05T22:48:00,short,30601.19,30450.3,150.89
2024-06-07T04:00:00,2024-06-08T09:12:00,short,29280.36,29147.68,132.68
2024-06-09T14:24:00,2024-06-10T19:36:00,long,29557.09,29607.64,50.55
2024-06-12T00:48:00,2024-06-13T06:00:00,short,30616.04,30112.84,503.2
2024-06-14T11:12:00,2024-06-15T16:24:00,long,29101.18,29531.49,430.32
2024-06-16T21:36:00,2024-06-18T02:48:00,long,30852.73,30901.02,48.29
2024-06-19T08:00:00,2024-06-20T13:12:00,long,29332.62,29244.48,-88.14
2024-06-21T18:24:00,2024-06-22T23:36:00,short,30804.89,30742.39,62.5
2024-06-24T04:48:00,2024-06-25T10:00:00,long,29757.95,29964.29,206.34
2024-06-26T15:12:00,2024-06-27T20:24:00,short,29570.5,29534.97,35.53
2024-06-29T01:36:00,2024-06-30T06:48:00,short,29309.59,29411.89,-102.29
2024-07-01T12:00:00,2024-07-02T17:12:00,long,30495.95,31049.9,553.95
2024-07-03T22:24:00,2024-07-05T03:36:00,long,29100.28,28706.22,-394.06
2024-07-06T08:48:00,2024-07-07T14:00:00,long,29113.76,29228.99,115.23
2024-07-08T19:12:00,2024-07-10T00:24:00,long,30702.69,30820.87,118.19
2024-07-11T05:36:00,2024-07-12T10:48:00,long,29807.55,29888.87,81.32
2024-07-13T16:00:00,2024-07-14T21:12:00,long,30157.84,30288.0,130.16
2024-07-16T02:24:00,2024-07-17T07:36:00,short,30869.41,30798.97,70.44
2024-07-18T12:48:00,2024-07-19T18:00:00,long,30339.45,30327.78,-11.67
2024-07-20T23:12:00,2024-07-22T04:24:00,long,30343.38,30537.93,194.55
2024-07-23T09:36:00,2024-07-24T14:48:00,short,29914.45,29441.69,472.76
2024-07-25T20:00:00,2024-07-27T01:12:00,long,29916.57,29764.44,-152.13
2024-07-28T06:24:00,2024-07-29T11:36:00,long,29146.52,29232.55,86.03
2024-07-30T16:48:00,2024-07-31T22:00:00,short,30761.73,30558.91,202.82
2024-08-02T03:12:00,2024-08-03T08:24:00,long,29739.05,29996.57,257.51
2024-08-04T13:36:00,2024-08-05T18:48:00,short,30223.36,29856.38,366.98
2024-08-07T00:00:00,2024-08-08T05:12:00,long,30335.73,29949.3,-386.43
2024-08-09T10:24:00,2024-08-10T15:36:00,long,30877.86,30771.97,-105.89
2024-08-11T20:48:00,2024-08-13T02:00:00,long,29528.93,29832.37,303.44
2024-08-14T07:12:00,2024-08-15T12:24:00,long,29544.7,29384.26,-160.43
2024-08-16T17:36:00,2024-08-17T22:48:00,long,30435.22,30566.76,131.54
2024-08-19T04:00:00,2024-08-20T09:12:00,short,30010.82,29689.13,321.69
2024-08-21T14:24:00,2024-08-22T19:36:00,short,30810.67,30710.7,99.98
2024-08-24T00:48:00,2024-08-25T06:00:00,short,30658.7,30681.15,-22.45
2024-08-26T11:12:00,2024-08-27T16:24:00,long,29007.09,29094.77,87.68
2024-08-28T21:36:00,2024-08-30T02:48:00,short,29323.16,29555.43,-232.27
2024-08-31T08:00:00,2024-09-01T13:12:00,short,30103.36,30078.41,24.95
2024-09-02T18:24:00,2024-09-03T23:36:00,long,30890.1,30952.34,62.24
2024-09-05T04:48:00,2024-09-06T10:00:00,long,30091.18,30275.16,183.98
2024-09-07T15:12:00,2024-09-08T20:24:00,long,29859.57,29681.7,-177.88
2024-09-10T01:36:00,2024-09-11T06:48:00,long,29616.52,29953.73,337.21
2024-09-12T12:00:00,2024-09-13T17:12:00,long,30797.85,30636.36,-161.49
2024-09-14T22:24:00,2024-09-16T03:36:00,long,30364.13,30320.97,-43.16
2024-09-17T08:48:00,2024-09-18T14:00:00,short,30947.67,31059.66,-111.98
2024-09-19T19:12:00,2024-09-21T00:24:00,long,30851.53,30911.44,59.91
2024-09-22T05:36:00,2024-09-23T10:48:00,long,30762.83,30931.53,168.7
2024-09-24T16:00:00,2024-09-25T21:12:00,long,29358.72,29719.43,360.71
2024-09-27T02:24:00,2024-09-28T07:36:00,short,30604.47,30714.05,-109.58
2024-09-29T12:48:00,2024-09-30T18:00:00,long,29533.61,29605.87,72.26
2024-10-01T23:12:00,2024-10-03T04:24:00,long,30717.19,30674.15,-43.04
2024-10-04T09:36:00,2024-10-05T14:48:00,long,29399.15,29610.85,211.7
2024-10-06T20:00:00,2024-10-08T01:12:00,long,29445.85,29404.89,-40.96
2024-10-09T06:24:00,2024-10-10T11:36:00,long,29796.93,29833.37,36.44
2024-10-11T16:48:00,2024-10-12T22:00:00,short,29702.29,29577.65,124.65
2024-10-14T03:12:00,2024-10-15T08:24:00,short,30359.04,30209.46,149.57
2024-10-16T13:36:00,2024-10-17T18:48:00,long,29230.68,29131.48,-99.2
2024-10-19T00:00:00,2024-10-20T05:12:00,short,29357.14,29154.36,202.77
2024-10-21T10:24:00,2024-10-22T15:36:00,long,30193.14,30206.5,13.36
2024-10-23T20:48:00,2024-10-25T02:00:00,short,30457.09,30513.44,-56.35
2024-10-26T07:12:00,2024-10-27T12:24:00,long,29770.39,30071.87,301.48
2024-10-28T17:36:00,2024-10-29T22:48:00,long,29509.45,29556.47,47.02
2024-10-31T04:00:00,2024-11-01T09:12:00,long,29728.44,29767.19,38.75
2024-11-02T14:24:00,2024-11-03T19:36:00,long,30897.75,31193.25,295.5
2024-11-05T00:48:00,2024-11-06T06:00:00,long,30439.51,30356.09,-83.42
2024-11-07T11:12:00,2024-11-08T16:24:00,short,30014.25,30052.89,-38.64
2024-11-09T21:36:00,2024-11-11T02:48:00,short,30108.82,30212.86,-104.03
2024-11-12T08:00:00,2024-11-13T13:12:00,long,29840.89,30170.83,329.94
2024-11-14T18:24:00,2024-11-15T23:36:00,long,30231.03,30170.93,-60.1
2024-11-17T04:48:00,2024-11-18T10:00:00,short,29812.15,29676.67,135.48
2024-11-19T15:12:00,2024-11-20T20:24:00,long,29859.78,29762.56,-97.21
2024-11-22T01:36:00,2024-11-23T06:48:00,short,29929.98,30009.6,-79.63
2024-11-24T12:00:00,2024-11-25T17:12:00,short,30587.47,30488.17,99.3
2024-11-26T22:24:00,2024-11-28T03:36:00,long,30317.7,30305.48,-12.22
2024-11-29T08:48:00,2024-11-30T14:00:00,short,29186.77,28848.08,338.7
2024-12-01T19:12:00,2024-12-03T00:24:00,long,30345.59,30416.74,71.15
2024-12-04T05:36:00,2024-12-05T10:48:00,long,29092.43,29274.02,181.6
2024-12-06T16:00:00,2024-12-07T21:12:00,short,30222.55,30146.99,75.56
2024-12-09T02:24:00,2024-12-10T07:36:00,long,30436.69,30267.68,-169.01
2024-12-11T12:48:00,2024-12-12T18:00:00,short,29988.75,29927.71,61.04
2024-12-13T23:12:00,2024-12-15T04:24:00,long,30785.32,31127.31,341.99
2024-12-16T09:36:00,2024-12-17T14:48:00,long,30556.84,30677.09,120.25
2024-12-18T20:00:00,2024-12-20T01:12:00,short,29100.44,28696.2,404.23
2024-12-21T06:24:00,2024-12-22T11:36:00,long,30834.94,30962.31,127.37
2024-12-23T16:48:00,2024-12-24T22:00:00,short,30335.16,30211.25,123.91
2024-12-26T03:12:00,2024-12-27T08:24:00,short,30900.08,30636.27,263.81
2024-12-28T13:36:00,2024-12-29T18:48:00,short,30661.14,30784.81,-123.67
