time,open,high,low,close,volume
2025-10-28 15:30:00+00:00,60683.31689173642,60724.704470218865,60673.99574044192,60693.84504662935,7.444934559203587
2025-10-28 15:35:00+00:00,60679.65977938412,60700.65427594296,60677.69333107996,60677.69333107996,2.0057575111935075
2025-10-28 15:40:00+00:00,60734.31973868744,60760.19428463867,60702.57472994853,60720.92895458677,4.452469513127881
2025-10-28 15:45:00+00:00,60714.78281250487,60714.78281250487,60661.939996394736,60661.939996394736,4.310456543605059
2025-10-28 15:50:00+00:00,60746.47633278642,60746.55890371697,60705.03903821325,60728.04212723413,4.952132027749091
2025-10-28 15:55:00+00:00,60896.726283271804,60896.726283271804,60811.956408766964,60811.956408766964,3.6880791773231536
2025-10-28 16:00:00+00:00,60769.3514717558,60899.6313949942,60769.3514717558,60899.6313949942,2.4771895016665875
2025-10-28 16:05:00+00:00,61010.2045030545,61046.21772457393,60933.13891700183,60933.13891700183,3.5225846290321243
2025-10-28 16:10:00+00:00,60955.517470549246,60955.517470549246,60908.21926003512,60932.37400163009,3.6211778659836757
2025-10-28 16:15:00+00:00,60993.07731328321,60993.07731328321,60916.37020082457,60934.45791607475,6.562417601055102
2025-10-28 16:20:00+00:00,61039.96405502259,61039.96405502259,60965.89207991977,60965.89207991977,8.257991128915581
2025-10-28 16:25:00+00:00,60989.030706566984,60999.58203523773,60963.54859840528,60990.23453484486,5.435835313022917
2025-10-28 16:30:00+00:00,61033.647029116204,61046.41233336948,60990.93864440412,60990.93864440412,5.835771311150274
2025-10-28 16:35:00+00:00,61133.37363586905,61133.37363586905,61057.891505480475,61083.614420194805,6.040022342438736
2025-10-28 16:40:00+00:00,61051.9932538042,61090.350296518875,61041.64428201851,61090.350296518875,8.333388692512564
2025-10-28 16:45:00+00:00,61099.92895641992,61177.20989458264,61099.92895641992,61177.20989458264,4.39326798074296
2025-10-28 16:50:00+00:00,61185.70373503574,61230.470678914164,61185.70373503574,61200.5055979519,4.400353085237374
2025-10-28 16:55:00+00:00,61211.97702053371,61236.76920988625,61211.97702053371,61220.87400048648,5.802243657775347
2025-10-28 17:00:00+00:00,61337.92622312744,61350.566046714026,61263.05915150382,61263.05915150382,3.438250980490432
2025-10-28 17:05:00+00:00,61333.01110206338,61364.14879195094,61304.30478100051,61304.30478100051,3.2556293526442786
2025-10-28 17:10:00+00:00,61365.56825943251,61367.68010541722,61316.50380661219,61316.50380661219,8.5089001298529
2025-10-28 17:15:00+00:00,61397.37591225076,61397.37591225076,61345.45543142322,61359.26816792175,2.578138364013234
2025-10-28 17:20:00+00:00,61451.56896314246,61451.56896314246,61407.01191936709,61407.01191936709,2.7736763992436497
2025-10-28 17:25:00+00:00,61423.29856935169,61500.13246823407,61423.29856935169,61500.13246823407,3.023364005705047
2025-10-28 17:30:00+00:00,61510.61198762936,61521.85416651731,61478.624150439704,61521.85416651731,3.5965502671725065
2025-10-28 17:35:00+00:00,61475.26196702713,61505.24402006876,61449.63192180194,61505.24402006876,3.558147690151252
2025-10-28 17:40:00+00:00,61441.952316433904,61495.35451970077,61424.74441719456,61495.35451970077,1.6905453866757971
2025-10-28 17:45:00+00:00,61588.129915482525,61619.3882920461,61550.595934255536,61612.486118952555,3.2923874327793508
2025-10-28 17:50:00+00:00,61538.33884926474,61552.17595718488,61518.13264416329,61552.17595718488,4.592407744900174
2025-10-28 17:55:00+00:00,61546.12942153106,61546.12942153106,61510.11242911969,61519.56963937775,2.320563492981471
2025-10-28 18:00:00+00:00,61504.24315339809,61548.37266032824,61504.24315339809,61539.34564370382,6.966239118967988
2025-10-28 18:05:00+00:00,61522.021345981695,61567.07729512665,61504.57320508736,61529.94484648681,3.473822774880318
2025-10-28 18:10:00+00:00,61587.715233685136,61587.715233685136,61541.75220012271,61585.269900762614,8.374691465067984
2025-10-28 18:15:00+00:00,61686.436123305604,61686.436123305604,61636.04965189995,61636.04965189995,9.407866330435224
2025-10-28 18:20:00+00:00,61669.31255402987,61669.31255402987,61630.45127336529,61630.45127336529,3.7609601649634854
2025-10-28 18:25:00+00:00,61781.692670554796,61781.692670554796,61716.656470469505,61716.656470469505,4.14680296791711
2025-10-28 18:30:00+00:00,61745.204154277904,61745.204154277904,61688.32583807224,61688.32583807224,8.240439418853486
2025-10-28 18:35:00+00:00,61594.38991475411,61696.75570729678,61594.38991475411,61677.00955116774,7.350465934242462
2025-10-28 18:40:00+00:00,61768.79600702251,61793.75643739298,61741.48649574105,61757.467614040645,5.557391723305415
2025-10-28 18:45:00+00:00,61767.83042341755,61772.283281571006,61695.40886240519,61723.37406046229,3.5837654098803022
2025-10-28 18:50:00+00:00,61762.623798120025,61777.01228404985,61756.242417880596,61756.242417880596,3.211993958557713
2025-10-28 18:55:00+00:00,61863.834960708606,61863.834960708606,61804.76033836655,61841.2445530064,11.079435112990435
2025-10-28 19:00:00+00:00,61737.63825164732,61751.82006872285,61723.36791063298,61751.82006872285,9.595197281918423
2025-10-28 19:05:00+00:00,61785.300865037694,61797.11566841808,61756.34413133878,61756.34413133878,2.450828250292245
2025-10-28 19:10:00+00:00,61794.72827378132,61815.94080035312,61762.991910159384,61815.94080035312,3.9970357721238123
2025-10-28 19:15:00+00:00,61876.238783353016,61876.238783353016,61819.16076227683,61823.13734397241,7.1374262900913985
2025-10-28 19:20:00+00:00,61767.62967156525,61857.53827288438,61767.62967156525,61844.435224255234,3.1413691802730352
2025-10-28 19:25:00+00:00,61865.37964229094,61872.58898118203,61860.71053294705,61871.12389222348,4.738260487977075
2025-10-28 19:30:00+00:00,61888.46392419312,61902.93304939977,61860.3410365148,61902.93304939977,8.274795499513326
2025-10-28 19:35:00+00:00,61821.07463166747,61895.50697722747,61821.07463166747,61888.42196348895,6.815166577180642
2025-10-28 19:40:00+00:00,61916.58040598798,61960.361778848615,61902.61951343985,61937.30875471529,5.254039441699825
2025-10-28 19:45:00+00:00,61937.775890540404,61979.74886114153,61937.775890540404,61966.38806277541,2.7305497203465867
2025-10-28 19:50:00+00:00,61842.609989845914,61939.43887001431,61833.361581620244,61939.43887001431,10.809967673483584
2025-10-28 19:55:00+00:00,61922.564243434266,61960.84811536076,61922.564243434266,61939.50009608197,6.22322447266893
2025-10-28 20:00:00+00:00,61949.237276741245,61959.941359780794,61884.525035500264,61900.04870128955,5.3388707127928745
2025-10-28 20:05:00+00:00,61938.99776728456,61938.99776728456,61900.17637400921,61927.79478470583,11.175895483673111
2025-10-28 20:10:00+00:00,61951.10236293346,61975.956977961534,61940.23372790184,61967.825713474784,16.230479531226617
2025-10-28 20:15:00+00:00,62004.69358806496,62034.08435616041,61995.75799510356,61995.75799510356,6.191008193074168
2025-10-28 20:20:00+00:00,62154.42465481207,62154.42465481207,62037.91081242331,62037.91081242331,11.383138176166948
2025-10-28 20:25:00+00:00,61974.249932154984,62062.36304552604,61964.0479103382,62062.36304552604,6.5378500845527725
2025-10-28 20:30:00+00:00,62106.17799147487,62127.08303385839,62106.17799147487,62111.35834430215,2.6311443137718515
2025-10-28 20:35:00+00:00,62115.38149829033,62139.49791120609,62112.41578743981,62125.37942908504,2.592791590047039
2025-10-28 20:40:00+00:00,62102.86004488633,62169.13512843249,62086.03535220312,62169.13512843249,4.6031596663197
2025-10-28 20:45:00+00:00,62182.99862951245,62182.99862951245,62143.75883489836,62143.75883489836,7.8865239005138115
2025-10-28 20:50:00+00:00,62090.81597595603,62112.70249821393,62073.17381642461,62112.70249821393,15.341116128790247
2025-10-28 20:55:00+00:00,62067.98437054114,62154.61386207052,62067.98437054114,62134.510300353395,4.57228877925958
2025-10-28 21:00:00+00:00,62219.41831496672,62219.41831496672,62172.7839366492,62177.0316998024,9.094427387799245
2025-10-28 21:05:00+00:00,62242.88948225639,62273.0294933213,62185.46773460867,62185.46773460867,6.6317400494186165
2025-10-28 21:10:00+00:00,62269.50826248136,62269.50826248136,62228.13012471923,62228.13012471923,2.2574699320980836
2025-10-28 21:15:00+00:00,62271.2624673449,62271.58225901916,62237.9345586405,62259.085020282255,3.7908649238594565
2025-10-28 21:20:00+00:00,62199.84492014537,62201.311686673514,62162.958192689366,62200.54631136465,4.828642116076623
2025-10-28 21:25:00+00:00,62233.9747135222,62307.2816463665,62230.264498777746,62307.2816463665,3.1501704361938443
2025-10-28 21:30:00+00:00,62237.613910369495,62283.56161925516,62237.613910369495,62280.07380989288,2.797406008910066
2025-10-28 21:35:00+00:00,62215.73221371338,62264.45645492127,62215.73221371338,62264.45645492127,3.7565737317478254
2025-10-28 21:40:00+00:00,62324.276693315915,62343.45683520096,62309.20976285105,62327.52962176186,5.102882855624843
2025-10-28 21:45:00+00:00,62323.99071526537,62360.565217192816,62323.99071526537,62347.1080158309,5.964318152569069
2025-10-28 21:50:00+00:00,62312.38759150226,62337.463545215585,62310.76956603554,62337.463545215585,6.318020600002252
2025-10-28 21:55:00+00:00,62284.04285196936,62338.485871251585,62279.43679920348,62338.485871251585,6.43884516360116
2025-10-28 22:00:00+00:00,62295.82220361226,62327.93621646824,62295.82220361226,62324.460617599696,11.591788411468848
2025-10-28 22:05:00+00:00,62347.73868815102,62355.493815513764,62315.10005175141,62315.10005175141,13.355764595566228
2025-10-28 22:10:00+00:00,62372.88821617526,62376.09052411614,62352.21221165792,62362.379086664514,6.7976503186477375
2025-10-28 22:15:00+00:00,62341.191402975084,62390.388079351884,62341.191402975084,62363.51656056274,7.60600484799593
2025-10-28 22:20:00+00:00,62399.058590428416,62399.058590428416,62320.060732020924,62343.30952149655,3.673414017408257
2025-10-28 22:25:00+00:00,62369.37028622928,62405.2748278253,62333.98176925384,62333.98176925384,5.322391198875413
2025-10-28 22:30:00+00:00,62402.86459030141,62402.86459030141,62346.11337122103,62346.58412421376,5.998964369176654
2025-10-28 22:35:00+00:00,62321.83184492289,62335.365271845694,62299.7923264738,62335.365271845694,3.246349724307369
2025-10-28 22:40:00+00:00,62322.7022521415,62342.34055086815,62303.474514876,62342.34055086815,3.94719973685373
2025-10-28 22:45:00+00:00,62392.69584380526,62412.57633842635,62362.98615830536,62374.89930128075,5.0051061936815255
2025-10-28 22:50:00+00:00,62386.20723553387,62390.78817491305,62374.54865045166,62374.54865045166,5.096087747738406
2025-10-28 22:55:00+00:00,62343.158235693416,62356.78319033154,62303.653212616,62356.78319033154,1.5446840458379691
2025-10-28 23:00:00+00:00,62364.58790742824,62374.080998009464,62344.77739065289,62344.898086427755,7.005934892260182
2025-10-28 23:05:00+00:00,62493.857377154716,62493.857377154716,62426.091464760815,62426.091464760815,3.529436107433299
2025-10-28 23:10:00+00:00,62543.65990628383,62572.97046844118,62539.02919310195,62547.912712827485,9.89836065198658
2025-10-28 23:15:00+00:00,62574.12199395894,62644.92603372088,62568.92718248956,62568.92718248956,4.851929723019233
2025-10-28 23:20:00+00:00,62599.86487810883,62634.584159538324,62597.315279503564,62619.66449845793,2.800923997488578
2025-10-28 23:25:00+00:00,62612.168478941094,62631.42235039587,62586.71628479196,62598.91971815759,2.853805360550984
2025-10-28 23:30:00+00:00,62592.35748353716,62593.28540755472,62567.201953710515,62593.28540755472,7.919915628954923
2025-10-28 23:35:00+00:00,62643.34328377899,62643.34328377899,62612.38984805854,62629.96895903048,4.187443989608675
2025-10-28 23:40:00+00:00,62644.49399705411,62644.49399705411,62552.44814118652,62552.44814118652,4.719208607198315
2025-10-28 23:45:00+00:00,62587.03132796925,62602.77976674797,62574.55488427143,62602.77976674797,5.299456556941964
2025-10-28 23:50:00+00:00,62562.388006966845,62605.0921617189,62562.388006966845,62600.115548268,4.308205905060819
2025-10-28 23:55:00+00:00,62573.2594865235,62592.380309965825,62561.501402373266,62579.304462563174,4.431541043980271
2025-10-29 00:00:00+00:00,62633.93685285235,62644.599180322206,62593.79415235947,62612.974691249045,3.088158562189675
2025-10-29 00:05:00+00:00,62688.75057836198,62705.1298058305,62683.76000420914,62689.40794381943,6.069303923788452
2025-10-29 00:10:00+00:00,62781.103360575886,62781.103360575886,62694.72215343892,62694.72215343892,6.42697323413474
2025-10-29 00:15:00+00:00,62685.16377091978,62727.962260927874,62685.16377091978,62727.962260927874,5.495897933270937
2025-10-29 00:20:00+00:00,62658.81255039543,62769.284519941146,62658.81255039543,62769.284519941146,5.810822093458099
2025-10-29 00:25:00+00:00,62765.23963972832,62799.60226410078,62752.78596022599,62799.60226410078,4.526567379610197
2025-10-29 00:30:00+00:00,62820.29116418455,62820.29116418455,62740.780617210236,62774.251198463644,3.7619268837258115
2025-10-29 00:35:00+00:00,62713.318365739164,62809.61166252484,62713.318365739164,62803.30330741955,5.046044282685115
2025-10-29 00:40:00+00:00,62851.59022317222,62866.91386777199,62830.32295066145,62830.32295066145,10.290649671658905
2025-10-29 00:45:00+00:00,62778.03883645347,62778.03883645347,62725.65812920554,62732.6591745014,21.086752023304317
2025-10-29 00:50:00+00:00,62787.71322716819,62806.31106017128,62787.448644436154,62787.448644436154,8.717460804904075
2025-10-29 00:55:00+00:00,62741.64758529333,62749.065546587444,62728.22378561449,62743.82938353702,4.9970421292744716
2025-10-29 01:00:00+00:00,62829.67694872083,62868.07697653392,62768.42767633395,62768.42767633395,9.217344104251014
2025-10-29 01:05:00+00:00,62910.24862339428,62910.24862339428,62854.23056687225,62854.23056687225,3.9961161161473404
2025-10-29 01:10:00+00:00,62810.05089861786,62892.22861953346,62810.05089861786,62862.59055569118,6.431579781221632
2025-10-29 01:15:00+00:00,62859.96052779178,62859.96052779178,62837.73763022367,62837.73763022367,2.3918882439048987
2025-10-29 01:20:00+00:00,62843.468811190294,62880.53984953343,62843.468811190294,62878.6546951556,4.5350517188779
2025-10-29 01:25:00+00:00,63025.53819180786,63025.53819180786,62951.9050631573,62951.9050631573,3.0947744257123535
2025-10-29 01:30:00+00:00,62868.488682727984,62927.76485750624,62868.488682727984,62927.76485750624,7.4586834829324715
2025-10-29 01:35:00+00:00,62782.35836783545,62846.757156743166,62782.35836783545,62846.757156743166,3.2073788491442903
2025-10-29 01:40:00+00:00,62996.513727167774,62996.513727167774,62915.776538555925,62916.3376840591,5.1379962187166806
2025-10-29 01:45:00+00:00,62990.878130997,62990.878130997,62951.837269208765,62973.49127958575,12.323499322969873
2025-10-29 01:50:00+00:00,62955.945521870926,63009.38624408511,62955.17688998297,63009.38624408511,7.430011000748193
2025-10-29 01:55:00+00:00,62979.64802149364,62979.64802149364,62922.862262434945,62953.495118226725,6.654046947228791
2025-10-29 02:00:00+00:00,63109.80398843521,63109.80398843521,62984.219873035785,62996.5327448763,6.315928637232428
2025-10-29 02:05:00+00:00,63089.26345978933,63089.69996398836,63026.844592667876,63056.068218180764,5.038593220945625
2025-10-29 02:10:00+00:00,63028.84282730126,63168.558887576175,63028.84282730126,63168.558887576175,10.152880953785147
2025-10-29 02:15:00+00:00,63216.85650888682,63227.84641070881,63175.87407587681,63175.87407587681,2.971417923711211
2025-10-29 02:20:00+00:00,63221.40878736231,63235.287759069586,63201.938659749074,63201.938659749074,2.237204154359151
2025-10-29 02:25:00+00:00,63163.68258119702,63187.30330580997,63130.56280433492,63130.56280433492,3.1910283873135086
2025-10-29 02:30:00+00:00,63164.6083301853,63192.132186212104,63127.306066165496,63192.132186212104,11.073511563415737
2025-10-29 02:35:00+00:00,63244.30563985363,63253.370102933586,63230.20860735839,63253.370102933586,5.887191520648979
2025-10-29 02:40:00+00:00,63267.50753607307,63314.45303353318,63267.50753607307,63290.42264975988,4.349153556417412
2025-10-29 02:45:00+00:00,63370.89416400541,63378.977831405864,63361.88825848421,63362.18626785988,5.063080138061905
2025-10-29 02:50:00+00:00,63367.9410690284,63374.78292955119,63347.63459963696,63347.63459963696,3.754036934584721
2025-10-29 02:55:00+00:00,63362.97932705113,63362.97932705113,63328.255592862086,63357.210289221606,11.140881333341246
2025-10-29 03:00:00+00:00,63417.86301401564,63417.86301401564,63339.844357766466,63368.64762711658,3.313278874054811
2025-10-29 03:05:00+00:00,63407.56253682851,63433.0956816784,63405.76053767143,63433.0956816784,9.625414778228535
2025-10-29 03:10:00+00:00,63387.35527379838,63496.238544572414,63387.35527379838,63496.238544572414,5.942615732084379
2025-10-29 03:15:00+00:00,63548.05077840666,63548.05077840666,63485.2625063826,63528.132169462195,7.199376864320119
2025-10-29 03:20:00+00:00,63466.527294675114,63558.78178663449,63466.527294675114,63558.78178663449,12.60015314848274
2025-10-29 03:25:00+00:00,63622.85061296614,63632.52920658859,63601.92705547171,63601.957433638876,6.344690466513516
2025-10-29 03:30:00+00:00,63583.94957721696,63641.56978983062,63583.94957721696,63606.63680371571,4.406847903480341
2025-10-29 03:35:00+00:00,63784.92183021758,63784.92183021758,63685.731439343355,63685.731439343355,5.941871056837077
2025-10-29 03:40:00+00:00,63662.70809921103,63719.414762065855,63662.70809921103,63684.069898985275,13.9352775781013
2025-10-29 03:45:00+00:00,63754.98633243186,63754.98633243186,63703.5027421231,63723.37865252579,11.384918504679382
2025-10-29 03:50:00+00:00,63738.71718388734,63739.2984885904,63715.3861100246,63715.3861100246,3.3374597216571695
2025-10-29 03:55:00+00:00,63806.14152867351,63807.76436689669,63745.430792046274,63779.81720262752,3.894853174576443
2025-10-29 04:00:00+00:00,63849.27747653937,63849.27747653937,63778.73449469946,63794.32131001089,3.876513351972843
2025-10-29 04:05:00+00:00,63985.77093962305,64021.67819745499,63918.62543651001,63918.62543651001,5.258250577048603
2025-10-29 04:10:00+00:00,63882.99973150406,63941.894333048134,63882.99973150406,63931.559101254024,2.4751305665054466
2025-10-29 04:15:00+00:00,63948.9131468002,63996.074023961446,63909.02222794685,63996.074023961446,6.4890372991958225
2025-10-29 04:20:00+00:00,63931.178997543524,63987.09535439724,63931.178997543524,63986.757845778986,3.0866181299662094
2025-10-29 04:25:00+00:00,63985.04922084541,64004.33957982732,63981.68692560914,63991.256103198735,5.4329317918033215
2025-10-29 04:30:00+00:00,64001.953549612444,64048.896942510524,63992.325921072734,64008.47519175811,10.992806104067089
2025-10-29 04:35:00+00:00,63941.19169875059,64082.82808098324,63941.19169875059,64045.601920523,3.548928879543852
2025-10-29 04:40:00+00:00,64085.69344271918,64085.69344271918,64028.093285695504,64028.093285695504,2.545211970615794
2025-10-29 04:45:00+00:00,63955.58721220216,64017.9586061056,63955.58721220216,64017.9586061056,3.6736459490022373
2025-10-29 04:50:00+00:00,64044.94138549214,64076.011364313264,64041.738674978944,64041.738674978944,4.4787252387231815
2025-10-29 04:55:00+00:00,64023.65088236452,64080.012295757566,64023.65088236452,64080.012295757566,7.76372450743828
2025-10-29 05:00:00+00:00,64053.58493537962,64122.62817089592,64053.58493537962,64097.65792871629,9.00451069888726
2025-10-29 05:05:00+00:00,64120.1335519611,64120.1335519611,64078.85440797149,64108.55626895836,9.555482186984394
2025-10-29 05:10:00+00:00,64091.26364843461,64129.495361512105,64064.33368594695,64065.285082130526,5.211619341471275
2025-10-29 05:15:00+00:00,64150.044535929475,64150.044535929475,64087.984911442276,64108.08199735841,4.144428244259791
2025-10-29 05:20:00+00:00,64193.173517332885,64207.75119553127,64167.33756264021,64167.33756264021,5.469256668361467
2025-10-29 05:25:00+00:00,64323.72898047807,64323.72898047807,64234.52251745655,64234.52251745655,6.289136040728973
2025-10-29 05:30:00+00:00,64190.5379708399,64261.41013134791,64190.5379708399,64261.41013134791,4.544361330773035
2025-10-29 05:35:00+00:00,64266.705379349085,64272.31027909142,64244.03750887058,64250.45980821275,4.856166950177897
2025-10-29 05:40:00+00:00,64299.134779145876,64299.134779145876,64240.00979140217,64254.65764482952,6.720216314121434
2025-10-29 05:45:00+00:00,64245.8610378053,64281.38841805022,64245.8610378053,64281.38841805022,3.491934218681101
2025-10-29 05:50:00+00:00,64298.96139236412,64329.03973319628,64264.368116018806,64299.99698810573,7.434404715647876
2025-10-29 05:55:00+00:00,64197.414411005906,64282.886101055235,64197.414411005906,64282.886101055235,3.638799412901284
2025-10-29 06:00:00+00:00,64231.460144012985,64266.341777500216,64231.460144012985,64232.03105669634,4.940404704579574
2025-10-29 06:05:00+00:00,64144.20739016022,64228.47512611501,64144.20739016022,64228.47512611501,2.664582925866656
2025-10-29 06:10:00+00:00,64226.159767872145,64235.93168316119,64206.53576323302,64235.93168316119,1.6971614974352198
2025-10-29 06:15:00+00:00,64288.05738000213,64309.872382135196,64268.06899330978,64268.06899330978,7.34576456827397
2025-10-29 06:20:00+00:00,64377.02481238873,64377.02481238873,64270.57209775348,64270.57209775348,4.6186902992809395
2025-10-29 06:25:00+00:00,64162.981126824336,64279.777213826164,64160.3945806772,64279.777213826164,8.115123585992523
2025-10-29 06:30:00+00:00,64300.39790700449,64306.210016255056,64278.04604238884,64303.75805723066,9.364118054475611
2025-10-29 06:35:00+00:00,64366.70404489721,64416.496302553955,64365.32427828181,64390.03925187254,3.3651007491501583
2025-10-29 06:40:00+00:00,64483.734163736604,64483.734163736604,64402.24456060422,64402.24456060422,7.0330598313800605
2025-10-29 06:45:00+00:00,64318.07284484494,64350.034107873194,64318.07284484494,64350.034107873194,3.3145443251035345
2025-10-29 06:50:00+00:00,64330.856864028865,64343.511738723595,64322.47089844025,64338.08684049278,3.4859266479656217
2025-10-29 06:55:00+00:00,64563.24785541215,64563.24785541215,64436.6397351999,64438.25990626461,4.7715154309858026
2025-10-29 07:00:00+00:00,64575.46131425129,64575.46131425129,64514.675948155484,64521.33340571749,2.32631601660232
2025-10-29 07:05:00+00:00,64622.05202620225,64642.118752187554,64583.02628033926,64583.02628033926,2.017643005990389
2025-10-29 07:10:00+00:00,64629.07230970172,64660.11067008618,64629.07230970172,64634.323436269355,9.4733904184202
2025-10-29 07:15:00+00:00,64674.75776941687,64684.778314439165,64650.00354794133,64684.778314439165,10.832215656104385
2025-10-29 07:20:00+00:00,64715.900903704576,64724.42951199827,64692.61128593328,64693.93396766456,6.771921522296478
2025-10-29 07:25:00+00:00,64702.53829218093,64757.67469358294,64702.53829218093,64751.84911778647,3.6859752933077954
2025-10-29 07:30:00+00:00,64801.87964709629,64878.31727696673,64801.87964709629,64815.74929335752,6.449957596507203
2025-10-29 07:35:00+00:00,64880.94160842598,64932.70281209417,64879.36101986526,64879.36101986526,3.9682634475102176
2025-10-29 07:40:00+00:00,64836.94829066094,64869.01766674026,64836.94829066094,64869.01766674026,2.4095111578313344
2025-10-29 07:45:00+00:00,64848.27973333831,64872.66896367585,64834.65304182887,64872.66896367585,6.010049687261741
2025-10-29 07:50:00+00:00,64931.84315615052,64931.84315615052,64862.58905732765,64862.58905732765,7.865792732269638
2025-10-29 07:55:00+00:00,64853.96410835192,64927.283878874914,64853.96410835192,64927.283878874914,2.8610644110681998
2025-10-29 08:00:00+00:00,64896.10611682953,64960.83115356351,64881.85501003918,64960.83115356351,3.4436093333829643
2025-10-29 08:05:00+00:00,65022.37651633433,65022.37651633433,64998.86176452763,64999.32771897906,3.6655187335387627
2025-10-29 08:10:00+00:00,65157.061048028045,65198.415160801815,65045.79521035311,65045.79521035311,3.065670808707738
2025-10-29 08:15:00+00:00,65081.40411884712,65081.40411884712,65001.55191490386,65001.55191490386,6.2635860678772985
2025-10-29 08:20:00+00:00,65070.18417434942,65070.18417434942,65003.562044266684,65059.00976982954,1.9801028782595829
2025-10-29 08:25:00+00:00,65051.395907884595,65085.583682916316,65051.395907884595,65055.58596055654,3.9616462116445446
2025-10-29 08:30:00+00:00,64970.82000974506,65056.830620975976,64970.82000974506,65056.830620975976,4.42212690311428
2025-10-29 08:35:00+00:00,65053.12181149469,65073.01135748482,65033.409254817074,65042.800442753534,5.49760030742275
2025-10-29 08:40:00+00:00,64981.260774062815,65087.90614672983,64981.260774062815,65065.62351642771,3.3084563315970255
2025-10-29 08:45:00+00:00,65169.72681203774,65169.72681203774,65082.68935883652,65082.68935883652,4.915493844667628
2025-10-29 08:50:00+00:00,65057.843113635434,65062.262635230196,65046.71909251719,65051.38959589907,5.45625221236353
